timestamp	variant	onnx_node	act_name	weight_name	rows	k_dim	n_cols	tiles	tile_rows	active_harts	total_wait_s	ops	gops	max_abs	mean_abs	p99_abs	allclose_1e4	allclose_1e3	tile_ok	remote_work	local_run_dir
20260504-104251	mlp0_full_stitched_o3_unroll	/encoder/blocks.0/mlp/0/MatMul			1500	384	1536	12	128		2.3727479999999996	1769472000	0.7457479681786688	3.814697265625e-06	1.3349009009289148e-07	5.960464477539062e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/mlp0_full_stitched_o3_unroll_20260504-104251	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/mlp0_full_stitched_o3_unroll_20260504-104251
20260504-104948	mlp2_full_stitched_o3_unroll	/encoder/blocks.0/mlp/2/MatMul_output_0	/encoder/blocks.0/mlp/1/Mul_1_output_0	onnx::MatMul_783	1500	1536	384	12	128	16	1.806589	1769472000	0.9794546518328187	1.430511474609375e-06	5.2007781192742186e-08	2.682209014892578e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/mlp2_full_stitched_o3_unroll_20260504-104948	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/mlp2_full_stitched_o3_unroll_20260504-104948
20260504-105253	block0_qkv_full_stitched_o3_unroll	_v_649	/encoder/blocks.0/attn_ln/LayerNormalization_output_0	_v_648	1500	384	1152	12	128	16	1.7725579999999999	1327104000	0.7486942599339487	6.67572021484375e-06	2.188643009048974e-07	1.430511474609375e-06	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_qkv_full_stitched_o3_unroll_20260504-105253	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_qkv_full_stitched_o3_unroll_20260504-105253
20260504-105641	block0_attn_out_full_stitched_o3_unroll	/encoder/blocks.0/attn/out/MatMul_output_0	/encoder/blocks.0/attn/Reshape_3_output_0	onnx::MatMul_777	1500	384	384	12	128	16	0.6036993000000002	442368000	0.7327621549337557	2.0265579223632812e-06	1.0076684020532412e-07	5.960464477539062e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_out_full_stitched_o3_unroll_20260504-105641	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_out_full_stitched_o3_unroll_20260504-105641
20260504-105916	block0_attn_score_h0_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_output_0	/encoder/blocks.0/attn/Mul_output_0	/encoder/blocks.0/attn/Mul_1_output_0	1500	64	1500	12	128	16	0.9987311999999998	288000000	0.28836587862680174	7.62939453125e-06	4.467678706987499e-07	1.9073486328125e-06	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_score_h0_full_stitched_o3_unroll_20260504-105916	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_score_h0_full_stitched_o3_unroll_20260504-105916
20260504-110235	block0_attn_value_h0_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_1_output_0	/encoder/blocks.0/attn/Softmax_output_0	/encoder/blocks.0/attn/Transpose_2_output_0	1500	1504	64	12	128	16	0.2945999	288768000	0.9802039987114727	4.291534423828125e-06	1.789141634844782e-07	1.1920928955078125e-06	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_value_h0_full_stitched_o3_unroll_20260504-110235	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_value_h0_full_stitched_o3_unroll_20260504-110235
20260504-110356	block0_attn_score_h1_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_output_0	/encoder/blocks.0/attn/Mul_output_0	/encoder/blocks.0/attn/Mul_1_output_0	1500	64	1500	12	128	16	0.9972104999999999	288000000	0.2888056232861568	1.1444091796875e-05	4.927481427330349e-07	2.384185791015625e-06	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_score_h1_full_stitched_o3_unroll_20260504-110356	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_score_h1_full_stitched_o3_unroll_20260504-110356
20260504-110720	block0_attn_score_h2_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_output_0	/encoder/blocks.0/attn/Mul_output_0	/encoder/blocks.0/attn/Mul_1_output_0	1500	64	1500	12	128	16	1.0017047000000001	288000000	0.2875098819043177	4.76837158203125e-06	3.366110661318089e-07	1.430511474609375e-06	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_score_h2_full_stitched_o3_unroll_20260504-110720	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_score_h2_full_stitched_o3_unroll_20260504-110720
20260504-111034	block0_attn_score_h3_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_output_0	/encoder/blocks.0/attn/Mul_output_0	/encoder/blocks.0/attn/Mul_1_output_0	1500	64	1500	12	128	16	1.0052309	288000000	0.2865013401398624	2.384185791015625e-06	1.982633506258935e-07	7.152557373046875e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_score_h3_full_stitched_o3_unroll_20260504-111034	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_score_h3_full_stitched_o3_unroll_20260504-111034
20260504-111339	block0_attn_score_h4_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_output_0	/encoder/blocks.0/attn/Mul_output_0	/encoder/blocks.0/attn/Mul_1_output_0	1500	64	1500	12	128	16	0.9982385000000001	288000000	0.28850820720699505	1.52587890625e-05	1.2180806834294344e-06	5.7220458984375e-06	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_score_h4_full_stitched_o3_unroll_20260504-111339	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_score_h4_full_stitched_o3_unroll_20260504-111339
20260504-111709	block0_attn_score_h5_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_output_0	/encoder/blocks.0/attn/Mul_output_0	/encoder/blocks.0/attn/Mul_1_output_0	1500	64	1500	12	128	16	0.9942916	288000000	0.2896534577984969	4.76837158203125e-06	3.777093411372334e-07	1.9073486328125e-06	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_score_h5_full_stitched_o3_unroll_20260504-111709	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_score_h5_full_stitched_o3_unroll_20260504-111709
20260504-112023	block0_attn_value_h1_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_1_output_0	/encoder/blocks.0/attn/Softmax_output_0	/encoder/blocks.0/attn/Transpose_2_output_0	1500	1504	64	12	128	16	0.29430120000000004	288768000	0.9811988534195578	3.0994415283203125e-06	1.6011479431199405e-07	9.5367431640625e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_value_h1_full_stitched_o3_unroll_20260504-112023	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_value_h1_full_stitched_o3_unroll_20260504-112023
20260504-112101	block0_attn_value_h2_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_1_output_0	/encoder/blocks.0/attn/Softmax_output_0	/encoder/blocks.0/attn/Transpose_2_output_0	1500	1504	64	12	128	16	0.29518120000000003	288768000	0.9782736840964126	9.5367431640625e-07	2.2290192802643105e-08	2.384185791015625e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_value_h2_full_stitched_o3_unroll_20260504-112101	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_value_h2_full_stitched_o3_unroll_20260504-112101
20260504-112204	block0_attn_value_h3_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_1_output_0	/encoder/blocks.0/attn/Softmax_output_0	/encoder/blocks.0/attn/Transpose_2_output_0	1500	1504	64	12	128	16	0.29473320000000003	288768000	0.979760678471241	1.430511474609375e-06	4.3319168696598354e-08	3.5762786865234375e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_value_h3_full_stitched_o3_unroll_20260504-112204	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_value_h3_full_stitched_o3_unroll_20260504-112204
20260504-112242	block0_attn_value_h4_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_1_output_0	/encoder/blocks.0/attn/Softmax_output_0	/encoder/blocks.0/attn/Transpose_2_output_0	1500	1504	64	12	128	16	0.2951944	288768000	0.9782299393213421	2.1457672119140625e-06	1.0925798932248654e-07	7.152557373046875e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_value_h4_full_stitched_o3_unroll_20260504-112242	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_value_h4_full_stitched_o3_unroll_20260504-112242
20260504-112321	block0_attn_value_h5_full_stitched_o3_unroll	/encoder/blocks.0/attn/MatMul_1_output_0	/encoder/blocks.0/attn/Softmax_output_0	/encoder/blocks.0/attn/Transpose_2_output_0	1500	1504	64	12	128	16	0.29521830000000004	288768000	0.9781507447200933	6.67572021484375e-06	8.215892677299053e-08	9.5367431640625e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/block0_attn_value_h5_full_stitched_o3_unroll_20260504-112321	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/block0_attn_value_h5_full_stitched_o3_unroll_20260504-112321
20260504-112551	opt10_mlp2_tr128_ah16	/encoder/blocks.0/mlp/2/MatMul_output_0	/encoder/blocks.0/mlp/1/Mul_1_output_0	onnx::MatMul_783	1500	1536	384	12	128	16	1.790357	1769472000	0.9883347287719713	1.430511474609375e-06	5.2007781192742186e-08	2.682209014892578e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/opt10_mlp2_tr128_ah16_20260504-112551	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/opt10_mlp2_tr128_ah16_20260504-112551
20260504-112727	opt10_mlp2_tr256_ah16	/encoder/blocks.0/mlp/2/MatMul_output_0	/encoder/blocks.0/mlp/1/Mul_1_output_0	onnx::MatMul_783	1500	1536	384	6	256	16	1.6838409999999997	1769472000	1.0508545640591958	1.430511474609375e-06	5.2007781192742186e-08	2.682209014892578e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/opt10_mlp2_tr256_ah16_20260504-112727	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/opt10_mlp2_tr256_ah16_20260504-112727
20260504-112838	opt10_mlp2_tr512_ah16	/encoder/blocks.0/mlp/2/MatMul_output_0	/encoder/blocks.0/mlp/1/Mul_1_output_0	onnx::MatMul_783	1500	1536	384	3	512	16	1.660121	1769472000	1.065869295069456	1.430511474609375e-06	5.2007781192742186e-08	2.682209014892578e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/opt10_mlp2_tr512_ah16_20260504-112838	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/opt10_mlp2_tr512_ah16_20260504-112838
20260504-112955	opt10_mlp2_tr128_ah8	/encoder/blocks.0/mlp/2/MatMul_output_0	/encoder/blocks.0/mlp/1/Mul_1_output_0	onnx::MatMul_783	1500	1536	384	12	128	8	3.139395	1769472000	0.5636347130577707	1.430511474609375e-06	5.2007781192742186e-08	2.682209014892578e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/opt10_mlp2_tr128_ah8_20260504-112955	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/opt10_mlp2_tr128_ah8_20260504-112955
20260504-113134	opt10_mlp2_tr256_ah8	/encoder/blocks.0/mlp/2/MatMul_output_0	/encoder/blocks.0/mlp/1/Mul_1_output_0	onnx::MatMul_783	1500	1536	384	6	256	8	3.0162509999999996	1769472000	0.586646137871152	1.430511474609375e-06	5.2007781192742186e-08	2.682209014892578e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/opt10_mlp2_tr256_ah8_20260504-113134	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/opt10_mlp2_tr256_ah8_20260504-113134
20260504-113258	opt10_mlp2_tr512_ah8	/encoder/blocks.0/mlp/2/MatMul_output_0	/encoder/blocks.0/mlp/1/Mul_1_output_0	onnx::MatMul_783	1500	1536	384	3	512	8	3.070468	1769472000	0.5762873933224513	1.430511474609375e-06	5.2007781192742186e-08	2.682209014892578e-07	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/opt10_mlp2_tr512_ah8_20260504-113258	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/opt10_mlp2_tr512_ah8_20260504-113258
20260504-113410	opt10_qkv_tr256_ah16	_v_649	/encoder/blocks.0/attn_ln/LayerNormalization_output_0	_v_648	1500	384	1152	6	256	16	1.710595	1327104000	0.7758142634580365	6.67572021484375e-06	2.188643009048974e-07	1.430511474609375e-06	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/opt10_qkv_tr256_ah16_20260504-113410	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/opt10_qkv_tr256_ah16_20260504-113410
20260504-113628	opt10_scoreh0_tr256_ah16	/encoder/blocks.0/attn/MatMul_output_0	/encoder/blocks.0/attn/Mul_output_0	/encoder/blocks.0/attn/Mul_1_output_0	1500	64	1500	6	256	16	0.9572639999999999	288000000	0.3008574437145866	7.62939453125e-06	4.467678706987499e-07	1.9073486328125e-06	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/opt10_scoreh0_tr256_ah16_20260504-113628	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/opt10_scoreh0_tr256_ah16_20260504-113628
20260504-113946	opt10_scoreh0_tr512_ah16	/encoder/blocks.0/attn/MatMul_output_0	/encoder/blocks.0/attn/Mul_output_0	/encoder/blocks.0/attn/Mul_1_output_0	1500	64	1500	3	512	16	0.9478139999999999	288000000	0.3038570858839393	7.62939453125e-06	4.467678706987499e-07	1.9073486328125e-06	True	True	True	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/whisper-real/opt10_scoreh0_tr512_ah16_20260504-113946	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/runs/opt10_scoreh0_tr512_ah16_20260504-113946
