timestamp	scope	variant	tile_id	tile_h	tile_w	input_h	input_w	halo	harts	passes	wait_s	total_wait_s	gops_full_image	gops_executed	ops_useful	ops_executed	max_abs	mean_abs	allclose	bit_exact	output_hash	reference_hash	status	remote_work	local_run_dir	flags	macros
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	0	80	80	100	100	20	16	1	5.400430			2.461671		13294080000	7.67409801e-07	8.70975754e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	1	80	80	100	120	20	16	1	6.594050			2.419286		15952896000	8.12113285e-07	8.52509388e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	2	80	80	100	120	20	16	1	6.593690			2.419419		15952896000	5.36441803e-07	8.43650199e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	3	80	80	100	100	20	16	1	5.394700			2.464285		13294080000	6.70552254e-07	8.59555414e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	4	80	80	120	100	20	16	1	6.219140			2.565129		15952896000	4.76837158e-07	8.40998808e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	5	80	80	120	120	20	16	1	7.395110			2.588667		19143475200	3.87430191e-07	8.33728677e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	6	80	80	120	120	20	16	1	7.395110			2.588667		19143475200	3.87430191e-07	8.33047693e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	7	80	80	120	100	20	16	1	6.219770			2.564869		15952896000	5.96046448e-07	8.47151398e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	8	80	80	100	100	20	16	1	5.398680			2.462469		13294080000	8.94069672e-07	8.54412789e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	9	80	80	100	120	20	16	1	6.594180			2.419239		15952896000	4.76837158e-07	8.46161825e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	10	80	80	100	120	20	16	1	6.592880			2.419716		15952896000	4.47034836e-07	8.39159497e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	tile	a4_geom80x80_h20_f9t_pfw_align128	11	80	80	100	100	20	16	1	5.393890			2.464655		13294080000	7.15255737e-07	8.61927418e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:46:25	full	a4_geom80x80_h20_f9t_pfw_align128		80	80			20	16	1		75.191630	1.357844	2.489381	102098534400	187180646400	8.94069672e-07	8.48606589e-08	1	0			ok	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-80x80-h20/runs/a4_geom80x80_h20_f9t_pfw_align128_20260502-233756	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	0	96	96	116	116	20	16	1	7.088080			2.523746		17888514048	7.67409801e-07	8.6354504e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	1	96	96	116	136	20	16	1	8.409950			2.493801		20972740608	8.12113285e-07	8.45409716e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	2	96	96	116	136	20	16	1	8.411130			2.493451		20972740608	6.70552254e-07	8.47269064e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	3	96	96	116	52	20	16	1	3.188630			2.514870		8018989056	4.76837158e-07	8.60976215e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	4	96	96	136	116	20	16	1	8.093750			2.591227		20972740608	4.76837158e-07	8.40035597e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	5	96	96	136	136	20	16	1	9.378140			2.621920		24588730368	3.87430191e-07	8.3438664e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	6	96	96	136	136	20	16	1	9.377120			2.622205		24588730368	3.87430191e-07	8.33630693e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	7	96	96	136	52	20	16	1	3.588240			2.620107		9401573376	6.55651093e-07	8.76849882e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	8	96	96	68	116	20	16	1	4.718750			2.222277		10486370304	8.94069672e-07	8.60725606e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	9	96	96	68	136	20	16	1	5.517640			2.228193		12294365184	4.76837158e-07	8.48453467e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	10	96	96	68	136	20	16	1	5.516570			2.228625		12294365184	5.14090061e-07	8.52495674e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	tile	a4_geom96x96_h20_f9t_pfw_align128	11	96	96	68	52	20	16	1	2.031910			2.313482		4700786688	7.15255737e-07	8.8399247e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:48:34	full	a4_geom96x96_h20_f9t_pfw_align128		96	96			20	16	1		75.319910	1.355532	2.485142	102098534400	187180646400	8.94069672e-07	8.48606589e-08	1	0			ok	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-96x96-h20/runs/a4_geom96x96_h20_f9t_pfw_align128_20260502-234634	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:50:18	tile	a4_geom120x160_h20_f9t_pfw_align128	0	120	160	140	180	20	16	1	12.641300			2.650129		33501081600	8.12113285e-07	8.54289581e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-234917	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:50:18	tile	a4_geom120x160_h20_f9t_pfw_align128	1	120	160	140	180	20	16	1	12.641700			2.650046		33501081600	6.70552254e-07	8.47121342e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-234917	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:50:18	tile	a4_geom120x160_h20_f9t_pfw_align128	2	120	160	140	180	20	16	1	12.642200			2.649941		33501081600	8.94069672e-07	8.45306189e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-234917	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:50:18	tile	a4_geom120x160_h20_f9t_pfw_align128	3	120	160	140	180	20	16	1	12.640800			2.650234		33501081600	7.15255737e-07	8.47709245e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-234917	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:50:18	full	a4_geom120x160_h20_f9t_pfw_align128		120	160			20	16	1		50.566000	2.019114	2.650088	102098534400	134004326400	8.94069672e-07	8.48606589e-08	1	0			ok	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-234917	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:51:21	tile	a4_geom120x160_h20_f9t_pfw_align128	0	120	160	140	180	20	16	1	12.642600			2.649857		33501081600	8.12113285e-07	8.54289581e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-235018	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:51:21	tile	a4_geom120x160_h20_f9t_pfw_align128	1	120	160	140	180	20	16	1	12.641400			2.650109		33501081600	6.70552254e-07	8.47121342e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-235018	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:51:21	tile	a4_geom120x160_h20_f9t_pfw_align128	2	120	160	140	180	20	16	1	12.641400			2.650109		33501081600	8.94069672e-07	8.45306189e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-235018	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
